player,team,color,date,rating
sh1ro,Spirit,#4cc9f0,2024-10-31,1.2248
sh1ro,Spirit,#4cc9f0,2024-11-07,1.2184
sh1ro,Spirit,#4cc9f0,2024-11-14,1.2205
sh1ro,Spirit,#4cc9f0,2024-11-21,1.2048
sh1ro,Spirit,#4cc9f0,2024-11-28,1.2069
sh1ro,Spirit,#4cc9f0,2024-12-05,1.2243
sh1ro,Spirit,#4cc9f0,2024-12-12,1.2228
sh1ro,Spirit,#4cc9f0,2024-12-19,1.2271
sh1ro,Spirit,#4cc9f0,2024-12-26,1.2227
sh1ro,Spirit,#4cc9f0,2025-01-02,1.2299
sh1ro,Spirit,#4cc9f0,2025-01-09,1.2201
sh1ro,Spirit,#4cc9f0,2025-01-16,1.2247
sh1ro,Spirit,#4cc9f0,2025-01-23,1.2486
sh1ro,Spirit,#4cc9f0,2025-01-30,1.2463
sh1ro,Spirit,#4cc9f0,2025-02-06,1.2447
sh1ro,Spirit,#4cc9f0,2025-02-13,1.2580
sh1ro,Spirit,#4cc9f0,2025-02-20,1.2769
sh1ro,Spirit,#4cc9f0,2025-02-27,1.2863
sh1ro,Spirit,#4cc9f0,2025-03-06,1.2772
sh1ro,Spirit,#4cc9f0,2025-03-13,1.2852
sh1ro,Spirit,#4cc9f0,2025-03-20,1.2778
sh1ro,Spirit,#4cc9f0,2025-03-27,1.2750
sh1ro,Spirit,#4cc9f0,2025-04-03,1.2788
sh1ro,Spirit,#4cc9f0,2025-04-10,1.2871
sh1ro,Spirit,#4cc9f0,2025-04-17,1.3023
sh1ro,Spirit,#4cc9f0,2025-04-24,1.2871
sh1ro,Spirit,#4cc9f0,2025-05-01,1.2827
sh1ro,Spirit,#4cc9f0,2025-05-08,1.2721
sh1ro,Spirit,#4cc9f0,2025-05-15,1.2606
sh1ro,Spirit,#4cc9f0,2025-05-22,1.2475
sh1ro,Spirit,#4cc9f0,2025-05-29,1.2409
sh1ro,Spirit,#4cc9f0,2025-06-05,1.2430
sh1ro,Spirit,#4cc9f0,2025-06-12,1.2439
sh1ro,Spirit,#4cc9f0,2025-06-19,1.2405
sh1ro,Spirit,#4cc9f0,2025-06-26,1.2436
sh1ro,Spirit,#4cc9f0,2025-07-03,1.2365
sh1ro,Spirit,#4cc9f0,2025-07-10,1.2217
sh1ro,Spirit,#4cc9f0,2025-07-17,1.2053
sh1ro,Spirit,#4cc9f0,2025-07-24,1.2049
sh1ro,Spirit,#4cc9f0,2025-07-31,1.2147
sh1ro,Spirit,#4cc9f0,2025-08-07,1.2181
sh1ro,Spirit,#4cc9f0,2025-08-14,1.2202
sh1ro,Spirit,#4cc9f0,2025-08-21,1.2248
sh1ro,Spirit,#4cc9f0,2025-08-28,1.2229
sh1ro,Spirit,#4cc9f0,2025-09-04,1.2232
sh1ro,Spirit,#4cc9f0,2025-09-11,1.2145
sh1ro,Spirit,#4cc9f0,2025-09-18,1.2065
sh1ro,Spirit,#4cc9f0,2025-09-25,1.1991
sh1ro,Spirit,#4cc9f0,2025-10-02,1.1994
sh1ro,Spirit,#4cc9f0,2025-10-09,1.2008
sh1ro,Spirit,#4cc9f0,2025-10-16,1.1929
sh1ro,Spirit,#4cc9f0,2025-10-23,1.2053
sh1ro,Spirit,#4cc9f0,2025-10-30,1.2046
sh1ro,Spirit,#4cc9f0,2025-11-06,1.2082
sh1ro,Spirit,#4cc9f0,2025-11-13,1.2110
sh1ro,Spirit,#4cc9f0,2025-11-20,1.2165
sh1ro,Spirit,#4cc9f0,2025-11-27,1.2211
sh1ro,Spirit,#4cc9f0,2025-12-04,1.2215
sh1ro,Spirit,#4cc9f0,2025-12-11,1.2208
sh1ro,Spirit,#4cc9f0,2025-12-18,1.2258
sh1ro,Spirit,#4cc9f0,2025-12-25,1.2298
sh1ro,Spirit,#4cc9f0,2026-01-01,1.2294
sh1ro,Spirit,#4cc9f0,2026-01-08,1.2497
sh1ro,Spirit,#4cc9f0,2026-01-15,1.2623
sh1ro,Spirit,#4cc9f0,2026-01-22,1.2446
sh1ro,Spirit,#4cc9f0,2026-01-29,1.2376
sh1ro,Spirit,#4cc9f0,2026-02-05,1.2439
sh1ro,Spirit,#4cc9f0,2026-02-12,1.2428
sh1ro,Spirit,#4cc9f0,2026-02-19,1.2374
sh1ro,Spirit,#4cc9f0,2026-02-26,1.2236
sh1ro,Spirit,#4cc9f0,2026-03-05,1.2171
sh1ro,Spirit,#4cc9f0,2026-03-12,1.2237
sh1ro,Spirit,#4cc9f0,2026-03-19,1.2259
sh1ro,Spirit,#4cc9f0,2026-03-26,1.2170
sh1ro,Spirit,#4cc9f0,2026-04-02,1.2087
sh1ro,Spirit,#4cc9f0,2026-04-09,1.1976
sh1ro,Spirit,#4cc9f0,2026-04-16,1.2089
sh1ro,Spirit,#4cc9f0,2026-04-23,1.2118
sh1ro,Spirit,#4cc9f0,2026-04-30,1.2170
sh1ro,Spirit,#4cc9f0,2026-05-07,1.2045
sh1ro,Spirit,#4cc9f0,2026-05-14,1.2147
sh1ro,Spirit,#4cc9f0,2026-05-21,1.2291
sh1ro,Spirit,#4cc9f0,2026-05-28,1.2333
sh1ro,Spirit,#4cc9f0,2026-06-01,1.2286
NiKo,mousesports,#b388eb,2016-12-30,1.2211
NiKo,mousesports,#b388eb,2017-01-06,1.2211
NiKo,mousesports,#b388eb,2017-01-13,1.2210
NiKo,mousesports,#b388eb,2017-01-20,1.2145
NiKo,mousesports,#b388eb,2017-01-27,1.2155
NiKo,mousesports,#b388eb,2017-02-03,1.2118
NiKo,mousesports,#b388eb,2017-02-10,1.2063
NiKo,mousesports,#b388eb,2017-02-17,1.1875
NiKo,FaZe,#b388eb,2017-02-24,1.1842
NiKo,FaZe,#b388eb,2017-03-03,1.1850
NiKo,FaZe,#b388eb,2017-03-10,1.1750
NiKo,FaZe,#b388eb,2017-03-17,1.1649
NiKo,FaZe,#b388eb,2017-03-24,1.1724
NiKo,FaZe,#b388eb,2017-03-31,1.1720
NiKo,FaZe,#b388eb,2017-04-07,1.1858
NiKo,FaZe,#b388eb,2017-04-14,1.1839
NiKo,FaZe,#b388eb,2017-04-21,1.1934
NiKo,FaZe,#b388eb,2017-04-28,1.1940
NiKo,FaZe,#b388eb,2017-05-05,1.1968
NiKo,FaZe,#b388eb,2017-05-12,1.1958
NiKo,FaZe,#b388eb,2017-05-19,1.2104
NiKo,FaZe,#b388eb,2017-05-26,1.2129
NiKo,FaZe,#b388eb,2017-06-02,1.2139
NiKo,FaZe,#b388eb,2017-06-09,1.2089
NiKo,FaZe,#b388eb,2017-06-16,1.2132
NiKo,FaZe,#b388eb,2017-06-23,1.2083
NiKo,FaZe,#b388eb,2017-06-30,1.2105
NiKo,FaZe,#b388eb,2017-07-07,1.2039
NiKo,FaZe,#b388eb,2017-07-14,1.2054
NiKo,FaZe,#b388eb,2017-07-21,1.1995
NiKo,FaZe,#b388eb,2017-07-28,1.1960
NiKo,FaZe,#b388eb,2017-08-04,1.1957
NiKo,FaZe,#b388eb,2017-08-11,1.1936
NiKo,FaZe,#b388eb,2017-08-18,1.1795
NiKo,FaZe,#b388eb,2017-08-25,1.1758
NiKo,FaZe,#b388eb,2017-09-01,1.1663
NiKo,FaZe,#b388eb,2017-09-08,1.1731
NiKo,FaZe,#b388eb,2017-09-15,1.1780
NiKo,FaZe,#b388eb,2017-09-22,1.1825
NiKo,FaZe,#b388eb,2017-09-29,1.1859
NiKo,FaZe,#b388eb,2017-10-06,1.1791
NiKo,FaZe,#b388eb,2017-10-13,1.1856
NiKo,FaZe,#b388eb,2017-10-20,1.1884
NiKo,FaZe,#b388eb,2017-10-27,1.1819
NiKo,FaZe,#b388eb,2017-11-03,1.1774
NiKo,FaZe,#b388eb,2017-11-10,1.1932
NiKo,FaZe,#b388eb,2017-11-17,1.1919
NiKo,FaZe,#b388eb,2017-11-24,1.1931
NiKo,FaZe,#b388eb,2017-12-01,1.2066
NiKo,FaZe,#b388eb,2017-12-08,1.2022
NiKo,FaZe,#b388eb,2017-12-15,1.2072
NiKo,FaZe,#b388eb,2017-12-22,1.2119
NiKo,FaZe,#b388eb,2017-12-29,1.2083
NiKo,FaZe,#b388eb,2018-01-05,1.2112
NiKo,FaZe,#b388eb,2018-01-12,1.2031
NiKo,FaZe,#b388eb,2018-01-19,1.1908
NiKo,FaZe,#b388eb,2018-01-26,1.2039
NiKo,FaZe,#b388eb,2018-02-02,1.2045
NiKo,FaZe,#b388eb,2018-02-09,1.1933
NiKo,FaZe,#b388eb,2018-02-16,1.2160
NiKo,FaZe,#b388eb,2018-02-23,1.2329
NiKo,FaZe,#b388eb,2018-03-02,1.2329
NiKo,FaZe,#b388eb,2018-03-09,1.2473
NiKo,FaZe,#b388eb,2018-03-16,1.2365
NiKo,FaZe,#b388eb,2018-03-23,1.2328
NiKo,FaZe,#b388eb,2018-03-30,1.2219
NiKo,FaZe,#b388eb,2018-04-06,1.2238
NiKo,FaZe,#b388eb,2018-04-13,1.2140
NiKo,FaZe,#b388eb,2018-04-20,1.2306
NiKo,FaZe,#b388eb,2018-04-27,1.2305
NiKo,FaZe,#b388eb,2018-05-04,1.2304
NiKo,FaZe,#b388eb,2018-05-11,1.2271
NiKo,FaZe,#b388eb,2018-05-18,1.2260
NiKo,FaZe,#b388eb,2018-05-25,1.2164
NiKo,FaZe,#b388eb,2018-06-01,1.2083
NiKo,FaZe,#b388eb,2018-06-08,1.1962
NiKo,FaZe,#b388eb,2018-06-15,1.2003
NiKo,FaZe,#b388eb,2018-06-22,1.2074
NiKo,FaZe,#b388eb,2018-06-29,1.2064
NiKo,FaZe,#b388eb,2018-07-06,1.2041
NiKo,FaZe,#b388eb,2018-07-13,1.2117
NiKo,FaZe,#b388eb,2018-07-20,1.2001
NiKo,FaZe,#b388eb,2018-07-27,1.2052
NiKo,FaZe,#b388eb,2018-08-03,1.2036
NiKo,FaZe,#b388eb,2018-08-10,1.2095
NiKo,FaZe,#b388eb,2018-08-17,1.1958
NiKo,FaZe,#b388eb,2018-08-24,1.1966
NiKo,FaZe,#b388eb,2018-08-31,1.1915
NiKo,FaZe,#b388eb,2018-09-07,1.1967
NiKo,FaZe,#b388eb,2018-09-14,1.1963
NiKo,FaZe,#b388eb,2018-09-21,1.1903
NiKo,FaZe,#b388eb,2018-09-28,1.2049
NiKo,FaZe,#b388eb,2018-10-05,1.1962
NiKo,FaZe,#b388eb,2018-10-12,1.1850
NiKo,FaZe,#b388eb,2018-10-19,1.1857
NiKo,FaZe,#b388eb,2018-10-26,1.1742
NiKo,FaZe,#b388eb,2018-11-02,1.1617
NiKo,FaZe,#b388eb,2018-11-09,1.1594
NiKo,FaZe,#b388eb,2018-11-16,1.1513
NiKo,FaZe,#b388eb,2018-11-23,1.1483
NiKo,FaZe,#b388eb,2018-11-30,1.1526
NiKo,FaZe,#b388eb,2018-12-07,1.1456
NiKo,FaZe,#b388eb,2018-12-14,1.1461
NiKo,FaZe,#b388eb,2018-12-21,1.1397
NiKo,FaZe,#b388eb,2018-12-28,1.1279
NiKo,FaZe,#b388eb,2019-01-04,1.1317
NiKo,FaZe,#b388eb,2019-01-11,1.1382
NiKo,FaZe,#b388eb,2019-01-18,1.1436
NiKo,FaZe,#b388eb,2019-01-25,1.1579
NiKo,FaZe,#b388eb,2019-02-01,1.1764
NiKo,FaZe,#b388eb,2019-02-08,1.1647
NiKo,FaZe,#b388eb,2019-02-15,1.1736
NiKo,FaZe,#b388eb,2019-02-22,1.1704
NiKo,FaZe,#b388eb,2019-03-01,1.1603
NiKo,FaZe,#b388eb,2019-03-08,1.1613
NiKo,FaZe,#b388eb,2019-03-15,1.1604
NiKo,FaZe,#b388eb,2019-03-22,1.1517
NiKo,FaZe,#b388eb,2019-03-29,1.1370
NiKo,FaZe,#b388eb,2019-04-05,1.1345
NiKo,FaZe,#b388eb,2019-04-12,1.1309
NiKo,FaZe,#b388eb,2019-04-19,1.1148
NiKo,FaZe,#b388eb,2019-04-26,1.1015
NiKo,FaZe,#b388eb,2019-05-03,1.0970
NiKo,FaZe,#b388eb,2019-05-10,1.1059
NiKo,FaZe,#b388eb,2019-05-17,1.1007
NiKo,FaZe,#b388eb,2019-05-24,1.1028
NiKo,FaZe,#b388eb,2019-05-31,1.1048
NiKo,FaZe,#b388eb,2019-06-07,1.1100
NiKo,FaZe,#b388eb,2019-06-14,1.1020
NiKo,FaZe,#b388eb,2019-06-21,1.1120
NiKo,FaZe,#b388eb,2019-06-28,1.1265
NiKo,FaZe,#b388eb,2019-07-05,1.1263
NiKo,FaZe,#b388eb,2019-07-12,1.1347
NiKo,FaZe,#b388eb,2019-07-19,1.1490
NiKo,FaZe,#b388eb,2019-07-26,1.1459
NiKo,FaZe,#b388eb,2019-08-02,1.1474
NiKo,FaZe,#b388eb,2019-08-09,1.1488
NiKo,FaZe,#b388eb,2019-08-16,1.1559
NiKo,FaZe,#b388eb,2019-08-23,1.1531
NiKo,FaZe,#b388eb,2019-08-30,1.1577
NiKo,FaZe,#b388eb,2019-09-06,1.1520
NiKo,FaZe,#b388eb,2019-09-13,1.1488
NiKo,FaZe,#b388eb,2019-09-20,1.1557
NiKo,FaZe,#b388eb,2019-09-27,1.1535
NiKo,FaZe,#b388eb,2019-10-04,1.1615
NiKo,FaZe,#b388eb,2019-10-11,1.1483
NiKo,FaZe,#b388eb,2019-10-18,1.1477
NiKo,FaZe,#b388eb,2019-10-25,1.1515
NiKo,FaZe,#b388eb,2019-11-01,1.1481
NiKo,FaZe,#b388eb,2019-11-08,1.1491
NiKo,FaZe,#b388eb,2019-11-15,1.1587
NiKo,FaZe,#b388eb,2019-11-22,1.1546
NiKo,FaZe,#b388eb,2019-11-29,1.1545
NiKo,FaZe,#b388eb,2019-12-06,1.1636
NiKo,FaZe,#b388eb,2019-12-13,1.1671
NiKo,FaZe,#b388eb,2019-12-20,1.1665
NiKo,FaZe,#b388eb,2019-12-27,1.1692
NiKo,FaZe,#b388eb,2020-01-03,1.1667
NiKo,FaZe,#b388eb,2020-01-10,1.1767
NiKo,FaZe,#b388eb,2020-01-17,1.1688
NiKo,FaZe,#b388eb,2020-01-24,1.1800
NiKo,FaZe,#b388eb,2020-01-31,1.1841
NiKo,FaZe,#b388eb,2020-02-07,1.1843
NiKo,FaZe,#b388eb,2020-02-14,1.1675
NiKo,FaZe,#b388eb,2020-02-21,1.1897
NiKo,FaZe,#b388eb,2020-02-28,1.1979
NiKo,FaZe,#b388eb,2020-03-06,1.1949
NiKo,FaZe,#b388eb,2020-03-13,1.2011
NiKo,FaZe,#b388eb,2020-03-20,1.1913
NiKo,FaZe,#b388eb,2020-03-27,1.2013
NiKo,FaZe,#b388eb,2020-04-03,1.1894
NiKo,FaZe,#b388eb,2020-04-10,1.1800
NiKo,FaZe,#b388eb,2020-04-17,1.1784
NiKo,FaZe,#b388eb,2020-04-24,1.1732
NiKo,FaZe,#b388eb,2020-05-01,1.1868
NiKo,FaZe,#b388eb,2020-05-08,1.1760
NiKo,FaZe,#b388eb,2020-05-15,1.1841
NiKo,FaZe,#b388eb,2020-05-22,1.1712
NiKo,FaZe,#b388eb,2020-05-29,1.1733
NiKo,FaZe,#b388eb,2020-06-05,1.1738
NiKo,FaZe,#b388eb,2020-06-12,1.1669
NiKo,FaZe,#b388eb,2020-06-19,1.1698
NiKo,FaZe,#b388eb,2020-06-26,1.1640
NiKo,FaZe,#b388eb,2020-07-03,1.1819
NiKo,FaZe,#b388eb,2020-07-10,1.1953
NiKo,FaZe,#b388eb,2020-07-17,1.2037
NiKo,FaZe,#b388eb,2020-07-24,1.2119
NiKo,FaZe,#b388eb,2020-07-31,1.2075
NiKo,FaZe,#b388eb,2020-08-07,1.2148
NiKo,FaZe,#b388eb,2020-08-14,1.2145
NiKo,FaZe,#b388eb,2020-08-21,1.2123
NiKo,FaZe,#b388eb,2020-08-28,1.2187
NiKo,FaZe,#b388eb,2020-09-04,1.2191
NiKo,FaZe,#b388eb,2020-09-11,1.2186
NiKo,FaZe,#b388eb,2020-09-18,1.2215
NiKo,FaZe,#b388eb,2020-09-25,1.2124
NiKo,FaZe,#b388eb,2020-10-02,1.1999
NiKo,FaZe,#b388eb,2020-10-09,1.1982
NiKo,FaZe,#b388eb,2020-10-16,1.1901
NiKo,FaZe,#b388eb,2020-10-23,1.1748
NiKo,G2,#b388eb,2020-10-30,1.1574
NiKo,G2,#b388eb,2020-11-06,1.1644
NiKo,G2,#b388eb,2020-11-13,1.1603
NiKo,G2,#b388eb,2020-11-20,1.1787
NiKo,G2,#b388eb,2020-11-27,1.1618
NiKo,G2,#b388eb,2020-12-04,1.1744
NiKo,G2,#b388eb,2020-12-11,1.1878
NiKo,G2,#b388eb,2020-12-18,1.1744
NiKo,G2,#b388eb,2020-12-25,1.1798
NiKo,G2,#b388eb,2021-01-01,1.1852
NiKo,G2,#b388eb,2021-01-08,1.1892
NiKo,G2,#b388eb,2021-01-15,1.1932
NiKo,G2,#b388eb,2021-01-22,1.1952
NiKo,G2,#b388eb,2021-01-29,1.2029
NiKo,G2,#b388eb,2021-02-05,1.2207
NiKo,G2,#b388eb,2021-02-12,1.2262
NiKo,G2,#b388eb,2021-02-19,1.2068
NiKo,G2,#b388eb,2021-02-26,1.2055
NiKo,G2,#b388eb,2021-03-05,1.2050
NiKo,G2,#b388eb,2021-03-12,1.2055
NiKo,G2,#b388eb,2021-03-19,1.2214
NiKo,G2,#b388eb,2021-03-26,1.2226
NiKo,G2,#b388eb,2021-04-02,1.2187
NiKo,G2,#b388eb,2021-04-09,1.2180
NiKo,G2,#b388eb,2021-04-16,1.2145
NiKo,G2,#b388eb,2021-04-23,1.2214
NiKo,G2,#b388eb,2021-04-30,1.2233
NiKo,G2,#b388eb,2021-05-07,1.2041
NiKo,G2,#b388eb,2021-05-14,1.1974
NiKo,G2,#b388eb,2021-05-21,1.2045
NiKo,G2,#b388eb,2021-05-28,1.2122
NiKo,G2,#b388eb,2021-06-04,1.2034
NiKo,G2,#b388eb,2021-06-11,1.1991
NiKo,G2,#b388eb,2021-06-18,1.1859
NiKo,G2,#b388eb,2021-06-25,1.1831
NiKo,G2,#b388eb,2021-07-02,1.1782
NiKo,G2,#b388eb,2021-07-09,1.1758
NiKo,G2,#b388eb,2021-07-16,1.1879
NiKo,G2,#b388eb,2021-07-23,1.1944
NiKo,G2,#b388eb,2021-07-30,1.1921
NiKo,G2,#b388eb,2021-08-06,1.1915
NiKo,G2,#b388eb,2021-08-13,1.1785
NiKo,G2,#b388eb,2021-08-20,1.1761
NiKo,G2,#b388eb,2021-08-27,1.1721
NiKo,G2,#b388eb,2021-09-03,1.1816
NiKo,G2,#b388eb,2021-09-10,1.1859
NiKo,G2,#b388eb,2021-09-17,1.1944
NiKo,G2,#b388eb,2021-09-24,1.1963
NiKo,G2,#b388eb,2021-10-01,1.1996
NiKo,G2,#b388eb,2021-10-08,1.2078
NiKo,G2,#b388eb,2021-10-15,1.2002
NiKo,G2,#b388eb,2021-10-22,1.1939
NiKo,G2,#b388eb,2021-10-29,1.2034
NiKo,G2,#b388eb,2021-11-05,1.2080
NiKo,G2,#b388eb,2021-11-12,1.2276
NiKo,G2,#b388eb,2021-11-19,1.2266
NiKo,G2,#b388eb,2021-11-26,1.2230
NiKo,G2,#b388eb,2021-12-03,1.2085
NiKo,G2,#b388eb,2021-12-10,1.1997
NiKo,G2,#b388eb,2021-12-17,1.1965
NiKo,G2,#b388eb,2021-12-24,1.1951
NiKo,G2,#b388eb,2021-12-31,1.1976
NiKo,G2,#b388eb,2022-01-07,1.1880
NiKo,G2,#b388eb,2022-01-14,1.1989
NiKo,G2,#b388eb,2022-01-21,1.1878
NiKo,G2,#b388eb,2022-01-28,1.1783
NiKo,G2,#b388eb,2022-02-04,1.1773
NiKo,G2,#b388eb,2022-02-11,1.1769
NiKo,G2,#b388eb,2022-02-18,1.1724
NiKo,G2,#b388eb,2022-02-25,1.1818
NiKo,G2,#b388eb,2022-03-04,1.1935
NiKo,G2,#b388eb,2022-03-11,1.1985
NiKo,G2,#b388eb,2022-03-18,1.2012
NiKo,G2,#b388eb,2022-03-25,1.1940
NiKo,G2,#b388eb,2022-04-01,1.2004
NiKo,G2,#b388eb,2022-04-08,1.2011
NiKo,G2,#b388eb,2022-04-15,1.1924
NiKo,G2,#b388eb,2022-04-22,1.2001
NiKo,G2,#b388eb,2022-04-29,1.1948
NiKo,G2,#b388eb,2022-05-06,1.1953
NiKo,G2,#b388eb,2022-05-13,1.2026
NiKo,G2,#b388eb,2022-05-20,1.2024
NiKo,G2,#b388eb,2022-05-27,1.1918
NiKo,G2,#b388eb,2022-06-03,1.1884
NiKo,G2,#b388eb,2022-06-10,1.1862
NiKo,G2,#b388eb,2022-06-17,1.1890
NiKo,G2,#b388eb,2022-06-24,1.1986
NiKo,G2,#b388eb,2022-07-01,1.1934
NiKo,G2,#b388eb,2022-07-08,1.1847
NiKo,G2,#b388eb,2022-07-15,1.1788
NiKo,G2,#b388eb,2022-07-22,1.1711
NiKo,G2,#b388eb,2022-07-29,1.1650
NiKo,G2,#b388eb,2022-08-05,1.1578
NiKo,G2,#b388eb,2022-08-12,1.1484
NiKo,G2,#b388eb,2022-08-19,1.1640
NiKo,G2,#b388eb,2022-08-26,1.1637
NiKo,G2,#b388eb,2022-09-02,1.1581
NiKo,G2,#b388eb,2022-09-09,1.1565
NiKo,G2,#b388eb,2022-09-16,1.1565
NiKo,G2,#b388eb,2022-09-23,1.1541
NiKo,G2,#b388eb,2022-09-30,1.1523
NiKo,G2,#b388eb,2022-10-07,1.1502
NiKo,G2,#b388eb,2022-10-14,1.1434
NiKo,G2,#b388eb,2022-10-21,1.1417
NiKo,G2,#b388eb,2022-10-28,1.1478
NiKo,G2,#b388eb,2022-11-04,1.1500
NiKo,G2,#b388eb,2022-11-11,1.1487
NiKo,G2,#b388eb,2022-11-18,1.1384
NiKo,G2,#b388eb,2022-11-25,1.1520
NiKo,G2,#b388eb,2022-12-02,1.1526
NiKo,G2,#b388eb,2022-12-09,1.1623
NiKo,G2,#b388eb,2022-12-16,1.1598
NiKo,G2,#b388eb,2022-12-23,1.1617
NiKo,G2,#b388eb,2022-12-30,1.1613
NiKo,G2,#b388eb,2023-01-06,1.1696
NiKo,G2,#b388eb,2023-01-13,1.1761
NiKo,G2,#b388eb,2023-01-20,1.1930
NiKo,G2,#b388eb,2023-01-27,1.1870
NiKo,G2,#b388eb,2023-02-03,1.1879
NiKo,G2,#b388eb,2023-02-10,1.1958
NiKo,G2,#b388eb,2023-02-17,1.1961
NiKo,G2,#b388eb,2023-02-24,1.1911
NiKo,G2,#b388eb,2023-03-03,1.2055
NiKo,G2,#b388eb,2023-03-10,1.1940
NiKo,G2,#b388eb,2023-03-17,1.1898
NiKo,G2,#b388eb,2023-03-24,1.1851
NiKo,G2,#b388eb,2023-03-31,1.1814
NiKo,G2,#b388eb,2023-04-07,1.1711
NiKo,G2,#b388eb,2023-04-14,1.1765
NiKo,G2,#b388eb,2023-04-21,1.1741
NiKo,G2,#b388eb,2023-04-28,1.1728
NiKo,G2,#b388eb,2023-05-05,1.1729
NiKo,G2,#b388eb,2023-05-12,1.1681
NiKo,G2,#b388eb,2023-05-19,1.1704
NiKo,G2,#b388eb,2023-05-26,1.1761
NiKo,G2,#b388eb,2023-06-02,1.1719
NiKo,G2,#b388eb,2023-06-09,1.1843
NiKo,G2,#b388eb,2023-06-16,1.1890
NiKo,G2,#b388eb,2023-06-23,1.1843
NiKo,G2,#b388eb,2023-06-30,1.1729
NiKo,G2,#b388eb,2023-07-07,1.1992
NiKo,G2,#b388eb,2023-07-14,1.2111
NiKo,G2,#b388eb,2023-07-21,1.2104
NiKo,G2,#b388eb,2023-07-28,1.2114
NiKo,G2,#b388eb,2023-08-04,1.2154
NiKo,G2,#b388eb,2023-08-11,1.2172
NiKo,G2,#b388eb,2023-08-18,1.2031
NiKo,G2,#b388eb,2023-08-25,1.1990
NiKo,G2,#b388eb,2023-09-01,1.1982
NiKo,G2,#b388eb,2023-09-08,1.1868
NiKo,G2,#b388eb,2023-09-15,1.1857
NiKo,G2,#b388eb,2023-09-22,1.2005
NiKo,G2,#b388eb,2023-09-29,1.2152
NiKo,G2,#b388eb,2023-10-06,1.2042
NiKo,G2,#b388eb,2023-10-13,1.1938
NiKo,G2,#b388eb,2023-10-20,1.1853
NiKo,G2,#b388eb,2023-10-27,1.1896
NiKo,G2,#b388eb,2023-11-03,1.1907
NiKo,G2,#b388eb,2023-11-10,1.1841
NiKo,G2,#b388eb,2023-11-17,1.1897
NiKo,G2,#b388eb,2023-11-24,1.1907
NiKo,G2,#b388eb,2023-12-01,1.1952
NiKo,G2,#b388eb,2023-12-08,1.2003
NiKo,G2,#b388eb,2023-12-15,1.1997
NiKo,G2,#b388eb,2023-12-22,1.1807
NiKo,G2,#b388eb,2023-12-29,1.1738
NiKo,G2,#b388eb,2024-01-05,1.1757
NiKo,G2,#b388eb,2024-01-12,1.1767
NiKo,G2,#b388eb,2024-01-19,1.1796
NiKo,G2,#b388eb,2024-01-26,1.1677
NiKo,G2,#b388eb,2024-02-02,1.1635
NiKo,G2,#b388eb,2024-02-09,1.1671
NiKo,G2,#b388eb,2024-02-16,1.1755
NiKo,G2,#b388eb,2024-02-23,1.1694
NiKo,G2,#b388eb,2024-03-01,1.1632
NiKo,G2,#b388eb,2024-03-08,1.1599
NiKo,G2,#b388eb,2024-03-15,1.1658
NiKo,G2,#b388eb,2024-03-22,1.1762
NiKo,G2,#b388eb,2024-03-29,1.1691
NiKo,G2,#b388eb,2024-04-05,1.1765
NiKo,G2,#b388eb,2024-04-12,1.1794
NiKo,G2,#b388eb,2024-04-19,1.1868
NiKo,G2,#b388eb,2024-04-26,1.1970
NiKo,G2,#b388eb,2024-05-03,1.1841
NiKo,G2,#b388eb,2024-05-10,1.1925
NiKo,G2,#b388eb,2024-05-17,1.2006
NiKo,G2,#b388eb,2024-05-24,1.2059
NiKo,G2,#b388eb,2024-05-31,1.2090
NiKo,G2,#b388eb,2024-06-07,1.2124
NiKo,G2,#b388eb,2024-06-14,1.2174
NiKo,G2,#b388eb,2024-06-21,1.2090
NiKo,G2,#b388eb,2024-06-28,1.2166
NiKo,G2,#b388eb,2024-07-05,1.2148
NiKo,G2,#b388eb,2024-07-12,1.2031
NiKo,G2,#b388eb,2024-07-19,1.2002
NiKo,G2,#b388eb,2024-07-26,1.1949
NiKo,G2,#b388eb,2024-08-02,1.2059
NiKo,G2,#b388eb,2024-08-09,1.1863
NiKo,G2,#b388eb,2024-08-16,1.1747
NiKo,G2,#b388eb,2024-08-23,1.1682
NiKo,G2,#b388eb,2024-08-30,1.1532
NiKo,G2,#b388eb,2024-09-06,1.1493
NiKo,G2,#b388eb,2024-09-13,1.1299
NiKo,G2,#b388eb,2024-09-20,1.1305
NiKo,G2,#b388eb,2024-09-27,1.1323
NiKo,G2,#b388eb,2024-10-04,1.1318
NiKo,G2,#b388eb,2024-10-11,1.1428
NiKo,G2,#b388eb,2024-10-18,1.1398
NiKo,G2,#b388eb,2024-10-25,1.1338
NiKo,G2,#b388eb,2024-11-01,1.1329
NiKo,G2,#b388eb,2024-11-08,1.1337
NiKo,G2,#b388eb,2024-11-15,1.1398
NiKo,G2,#b388eb,2024-11-22,1.1404
NiKo,G2,#b388eb,2024-11-29,1.1447
NiKo,G2,#b388eb,2024-12-06,1.1374
NiKo,G2,#b388eb,2024-12-13,1.1482
NiKo,G2,#b388eb,2024-12-20,1.1523
NiKo,G2,#b388eb,2024-12-27,1.1501
NiKo,Falcons,#b388eb,2025-01-03,1.1464
NiKo,Falcons,#b388eb,2025-01-10,1.1440
NiKo,Falcons,#b388eb,2025-01-17,1.1533
NiKo,Falcons,#b388eb,2025-01-24,1.1615
