x,1,2,3
1.38246,0.00000,0.19063,0.58743
1.38346,0.00000,0.18999,0.58670
1.38446,0.00000,0.18937,0.58597
1.38546,0.00000,0.18876,0.58524
1.38646,0.00000,0.18813,0.58450
1.38746,0.00000,0.18750,0.58377
1.38846,0.00000,0.18690,0.58303
1.38946,0.00000,0.18628,0.58228
1.39046,0.00000,0.18566,0.58155
1.39146,0.00000,0.18504,0.58082
1.39246,0.00000,0.18443,0.58007
1.39346,0.00000,0.18382,0.57935
1.39446,0.00000,0.18323,0.57861
1.39547,0.00000,0.18263,0.57787
1.39647,0.00000,0.18202,0.57716
1.39747,0.00000,0.18143,0.57642
1.39847,0.00000,0.18080,0.57568
1.39947,0.00000,0.18021,0.57494
1.40047,0.00000,0.17961,0.57420
1.40147,0.00000,0.17901,0.57347
1.40247,0.00000,0.17842,0.57273
1.40347,0.00000,0.17783,0.57200
1.40447,0.00000,0.17725,0.57126
1.40547,0.00000,0.17665,0.57050
1.40647,0.00000,0.17606,0.56976
1.40747,0.00000,0.17547,0.56902
1.40847,0.00000,0.17488,0.56827
1.40947,0.00000,0.17430,0.56754
1.41047,0.00000,0.17369,0.56680
1.41147,0.00000,0.17311,0.56605
1.41247,0.00000,0.17253,0.56532
1.41347,0.00000,0.17195,0.56456
1.41447,0.00000,0.17136,0.56381
1.41547,0.00000,0.17079,0.56306
1.41647,0.00000,0.17020,0.56232
1.41747,0.00000,0.16962,0.56158
1.41847,0.00000,0.16905,0.56084
1.41947,0.00000,0.16847,0.56010
1.42047,0.00000,0.16789,0.55935
1.42147,0.00000,0.16732,0.55862
1.42247,0.00000,0.16674,0.55788
1.42347,0.00000,0.16617,0.55713
1.42447,0.00000,0.16560,0.55638
1.42548,0.00000,0.16502,0.55563
1.42648,0.00000,0.16444,0.55487
1.42748,0.00000,0.16386,0.55414
1.42848,0.00000,0.16330,0.55338
1.42948,0.00000,0.16272,0.55264
1.43048,0.00000,0.16214,0.55190
1.43148,0.00000,0.16158,0.55116
1.43248,0.00000,0.16100,0.55041
1.43348,0.00000,0.16045,0.54966
1.43448,0.00000,0.15989,0.54893
1.43548,0.00000,0.15932,0.54820
1.43648,0.00000,0.15875,0.54745
1.43748,0.00000,0.15818,0.54671
1.43848,0.00000,0.15764,0.54596
1.43948,0.00000,0.15708,0.54521
1.44048,0.00000,0.15651,0.54447
1.44148,0.00000,0.15595,0.54374
1.44248,0.00000,0.15540,0.54299
1.44348,0.00000,0.15484,0.54226
1.44448,0.00000,0.15427,0.54151
1.44548,0.00000,0.15371,0.54078
1.44648,0.00000,0.15317,0.54002
1.44748,0.00000,0.15260,0.53926
1.44848,0.00000,0.15205,0.53850
1.44948,0.00000,0.15149,0.53775
1.45048,0.00000,0.15094,0.53701
1.45148,0.00000,0.15039,0.53626
1.45248,0.00000,0.14984,0.53551
1.45348,0.00000,0.14929,0.53475
1.45448,0.00000,0.14875,0.53399
1.45549,0.00000,0.14821,0.53326
1.45649,0.00000,0.14766,0.53251
1.45749,0.00000,0.14711,0.53177
1.45849,0.00000,0.14657,0.53102
1.45949,0.00000,0.14602,0.53027
1.46049,0.00000,0.14549,0.52952
1.46149,0.00000,0.14495,0.52877
1.46249,0.00000,0.14441,0.52801
1.46349,0.00000,0.14388,0.52727
1.46449,0.00000,0.14335,0.52653
1.46549,0.00000,0.14282,0.52578
1.46649,0.00000,0.14229,0.52502
1.46749,0.00000,0.14176,0.52428
1.46849,0.00000,0.14123,0.52354
1.46949,0.00000,0.14068,0.52280
1.47049,0.00000,0.14017,0.52206
1.47149,0.00000,0.13964,0.52129
1.47249,0.00000,0.13911,0.52054
1.47349,0.00000,0.13858,0.51978
1.47449,0.00000,0.13806,0.51902
1.47549,0.00000,0.13753,0.51826
1.47649,0.00000,0.13702,0.51752
1.47749,0.00000,0.13650,0.51676
1.47849,0.00000,0.13599,0.51600
1.47949,0.00000,0.13547,0.51525
1.48049,0.00000,0.13494,0.51450
1.48149,0.00000,0.13442,0.51375
1.48249,0.00000,0.13389,0.51299
1.48349,0.00000,0.13338,0.51224
1.48449,0.00000,0.13287,0.51150
1.48550,0.00000,0.13235,0.51075
1.48650,0.00000,0.13184,0.51000
1.48750,0.00000,0.13130,0.50924
1.48850,0.00000,0.13078,0.50848
1.48950,0.00000,0.13028,0.50772
1.49050,0.00000,0.12977,0.50698
1.49150,0.00000,0.12927,0.50624
1.49250,0.00000,0.12875,0.50548
1.49350,0.00000,0.12824,0.50473
1.49450,0.00000,0.12774,0.50397
1.49550,0.00000,0.12722,0.50323
1.49650,0.00000,0.12669,0.50248
1.49750,0.00000,0.12618,0.50173
1.49850,0.00000,0.12568,0.50099
1.49950,0.00000,0.12517,0.50024
1.50050,0.00000,0.12467,0.49950
1.50150,0.00000,0.12417,0.49874
1.50250,0.00000,0.12367,0.49798
1.50350,0.00000,0.12317,0.49723
1.50450,0.00000,0.12267,0.49648
1.50550,0.00000,0.12218,0.49572
1.50650,0.00000,0.12169,0.49496
1.50750,0.00000,0.12121,0.49422
1.50850,0.00000,0.12073,0.49347
1.50950,0.00000,0.12024,0.49273
1.51050,0.00000,0.11975,0.49198
1.51150,0.00000,0.11926,0.49122
1.51250,0.00000,0.11876,0.49048
1.51350,0.00000,0.11829,0.48973
1.51450,0.00000,0.11780,0.48897
1.51551,0.00000,0.11730,0.48823
1.51651,0.00000,0.11681,0.48747
1.51751,0.00000,0.11632,0.48674
1.51851,0.00000,0.11584,0.48599
1.51951,0.00000,0.11536,0.48525
1.52051,0.00000,0.11487,0.48449
1.52151,0.00000,0.11440,0.48374
1.52251,0.00000,0.11393,0.48298
1.52351,0.00000,0.11344,0.48223
1.52451,0.00000,0.11297,0.48148
1.52551,0.00000,0.11249,0.48073
1.52651,0.00000,0.11202,0.47999
1.52751,0.00000,0.11154,0.47925
1.52851,0.00000,0.11107,0.47851
1.52951,0.00000,0.11062,0.47777
1.53051,0.00000,0.11016,0.47700
1.53151,0.00000,0.10969,0.47625
1.53251,0.00000,0.10921,0.47550
1.53351,0.00000,0.10875,0.47475
1.53451,0.00000,0.10829,0.47400
1.53551,0.00000,0.10783,0.47326
1.53651,0.00000,0.10737,0.47250
1.53751,0.00000,0.10692,0.47177
1.53851,0.00000,0.10646,0.47102
1.53951,0.00000,0.10600,0.47027
1.54051,0.00000,0.10553,0.46950
1.54151,0.00000,0.10507,0.46876
1.54251,0.00000,0.10462,0.46802
1.54351,0.00000,0.10417,0.46728
1.54451,0.00000,0.10372,0.46651
1.54552,0.00000,0.10326,0.46576
1.54652,0.00000,0.10279,0.46501
1.54752,0.00000,0.10234,0.46426
1.54852,0.00000,0.10189,0.46353
1.54952,0.00000,0.10145,0.46278
1.55052,0.00000,0.10100,0.46203
1.55152,0.00000,0.10055,0.46127
1.55252,0.00000,0.10010,0.46051
1.55352,0.00000,0.09966,0.45976
1.55452,0.00000,0.09921,0.45902
1.55552,0.00000,0.09877,0.45825
1.55652,0.00000,0.09832,0.45752
1.55752,0.00000,0.09788,0.45676
1.55852,0.00000,0.09744,0.45602
1.55952,0.00000,0.09699,0.45527
1.56052,0.00000,0.09655,0.45451
1.56152,0.00000,0.09613,0.45377
1.56252,0.00000,0.09569,0.45301
1.56352,0.00000,0.09526,0.45227
1.56452,0.00000,0.09483,0.45153
1.56552,0.00000,0.09440,0.45078
1.56652,0.00000,0.09396,0.45004
1.56752,0.00000,0.09354,0.44931
1.56852,0.00000,0.09310,0.44856
1.56952,0.00000,0.09267,0.44781
1.57052,0.00000,0.09223,0.44706
1.57152,0.00000,0.09180,0.44633
1.57252,0.00000,0.09139,0.44558
1.57352,0.00000,0.09096,0.44484
1.57452,0.00000,0.09053,0.44409
1.57553,0.00000,0.09011,0.44334
1.57653,0.00000,0.08968,0.44259
1.57753,0.00000,0.08927,0.44184
1.57853,0.00000,0.08885,0.44109
1.57953,0.00000,0.08843,0.44035
1.58053,0.00000,0.08800,0.43962
1.58153,0.00000,0.08758,0.43890
1.58253,0.00000,0.08716,0.43816
1.58353,0.00000,0.08674,0.43741
1.58453,0.00000,0.08633,0.43668
1.58553,0.00000,0.08591,0.43595
1.58653,0.00000,0.08550,0.43521
1.58753,0.00000,0.08509,0.43446
1.58853,0.00000,0.08467,0.43372
1.58953,0.00000,0.08426,0.43298
1.59053,0.00000,0.08385,0.43223
1.59153,0.00000,0.08343,0.43147
1.59253,0.00000,0.08302,0.43074
1.59353,0.00000,0.08261,0.43000
1.59453,0.00000,0.08220,0.42926
1.59553,0.00000,0.08180,0.42852
1.59653,0.00000,0.08139,0.42778
1.59753,0.00000,0.08098,0.42705
1.59853,0.00000,0.08058,0.42631
1.59953,0.00000,0.08017,0.42557
1.60053,0.00000,0.07977,0.42481
1.60153,0.00000,0.07936,0.42408
1.60253,0.00000,0.07896,0.42336
1.60353,0.00000,0.07857,0.42263
1.60453,0.00000,0.07817,0.42190
1.60554,0.00000,0.07778,0.42119
1.60654,0.00000,0.07738,0.42045
1.60754,0.00000,0.07698,0.41970
1.60854,0.00000,0.07659,0.41896
1.60954,0.00000,0.07619,0.41822
1.61054,0.00000,0.07580,0.41748
1.61154,0.00000,0.07541,0.41675
1.61254,0.00000,0.07502,0.41601
1.61354,0.00000,0.07464,0.41528
1.61454,0.00000,0.07426,0.41454
1.61554,0.00000,0.07387,0.41379
1.61654,0.00000,0.07348,0.41307
1.61754,0.00000,0.07309,0.41233
1.61854,0.00000,0.07271,0.41160
1.61954,0.00000,0.07233,0.41087
1.62054,0.00000,0.07195,0.41014
1.62154,0.00000,0.07157,0.40940
1.62254,0.00000,0.07118,0.40865
1.62354,0.00000,0.07082,0.40792
1.62454,0.00000,0.07045,0.40718
1.62554,0.00000,0.07006,0.40644
1.62654,0.00000,0.06968,0.40572
1.62754,0.00000,0.06931,0.40499
1.62854,0.00000,0.06895,0.40427
1.62954,0.00000,0.06857,0.40353
1.63054,0.00000,0.06819,0.40279
1.63154,0.00000,0.06782,0.40205
1.63254,0.00000,0.06746,0.40132
1.63354,0.00000,0.06709,0.40058
1.63454,0.00000,0.06672,0.39986
1.63555,0.00000,0.06635,0.39912
1.63655,0.00000,0.06600,0.39840
1.63755,0.00000,0.06563,0.39766
1.63855,0.00000,0.06526,0.39693
1.63955,0.00000,0.06490,0.39620
1.64055,0.00000,0.06455,0.39547
1.64155,0.00000,0.06418,0.39475
1.64255,0.00000,0.06382,0.39402
1.64355,0.00000,0.06347,0.39328
1.64455,0.00000,0.06311,0.39255
1.64555,0.00000,0.06275,0.39182
1.64655,0.00000,0.06240,0.39109
1.64755,0.00000,0.06204,0.39035
1.64855,0.00000,0.06169,0.38962
1.64955,0.00000,0.06134,0.38890
1.65055,0.00000,0.06100,0.38816
1.65155,0.00000,0.06064,0.38742
1.65255,0.00000,0.06030,0.38669
1.65355,0.00000,0.05996,0.38595
1.65455,0.00000,0.05962,0.38522
1.65555,0.00000,0.05928,0.38449
1.65655,0.00000,0.05893,0.38376
1.65755,0.00000,0.05859,0.38303
1.65855,0.00000,0.05825,0.38229
1.65955,0.00000,0.05791,0.38156
1.66055,0.00000,0.05756,0.38083
1.66155,0.00000,0.05721,0.38011
1.66255,0.00000,0.05686,0.37940
1.66355,0.00000,0.05652,0.37867
1.66455,0.00000,0.05618,0.37796
1.66556,0.00000,0.05584,0.37723
1.66656,0.00000,0.05550,0.37651
1.66756,0.00000,0.05517,0.37578
1.66856,0.00000,0.05483,0.37505
1.66956,0.00000,0.05451,0.37433
1.67056,0.00000,0.05419,0.37360
1.67156,0.00000,0.05386,0.37287
1.67256,0.00000,0.05354,0.37215
1.67356,0.00000,0.05321,0.37143
1.67456,0.00000,0.05290,0.37070
1.67556,0.00000,0.05257,0.37000
1.67656,0.00000,0.05224,0.36930
1.67756,0.00000,0.05191,0.36859
1.67856,0.00000,0.05159,0.36786
1.67956,0.00000,0.05127,0.36716
1.68056,0.00000,0.05095,0.36645
1.68156,0.00000,0.05062,0.36572
1.68256,0.00000,0.05030,0.36501
1.68356,0.00000,0.05000,0.36429
1.68456,0.00000,0.04968,0.36357
1.68556,0.00000,0.04936,0.36286
1.68656,0.00000,0.04904,0.36215
1.68756,0.00000,0.04873,0.36144
1.68856,0.00000,0.04841,0.36071
1.68956,0.00000,0.04811,0.36000
1.69056,0.00000,0.04780,0.35931
1.69156,0.00000,0.04749,0.35858
1.69256,0.00000,0.04719,0.35787
1.69356,0.00000,0.04689,0.35715
1.69456,0.00000,0.04659,0.35645
1.69557,0.00000,0.04628,0.35574
1.69657,0.00000,0.04598,0.35503
1.69757,0.00000,0.04569,0.35433
1.69857,0.00000,0.04539,0.35363
1.69957,0.00000,0.04509,0.35292
1.70057,0.00000,0.04479,0.35222
1.70157,0.00000,0.04450,0.35149
1.70257,0.00000,0.04421,0.35079
1.70357,0.00000,0.04391,0.35008
1.70457,0.00000,0.04361,0.34936
1.70557,0.00000,0.04332,0.34865
1.70657,0.00000,0.04302,0.34795
1.70757,0.00000,0.04273,0.34725
1.70857,0.00000,0.04243,0.34655
1.70957,0.00000,0.04214,0.34583
1.71057,0.00000,0.04186,0.34513
1.71157,0.00000,0.04158,0.34442
1.71257,0.00000,0.04129,0.34374
1.71357,0.00000,0.04100,0.34303
1.71457,0.00000,0.04072,0.34234
1.71557,0.00000,0.04044,0.34163
1.71657,0.00000,0.04017,0.34091
1.71757,0.00000,0.03988,0.34020
1.71857,0.00000,0.03960,0.33950
1.71957,0.00000,0.03933,0.33879
1.72057,0.00000,0.03905,0.33808
1.72157,0.00000,0.03878,0.33739
1.72257,0.00000,0.03851,0.33669
1.72357,0.00000,0.03823,0.33599
1.72457,0.00000,0.03796,0.33530
1.72558,0.00000,0.03769,0.33460
1.72658,0.00000,0.03741,0.33390
1.72758,0.00000,0.03713,0.33322
1.72858,0.00000,0.03686,0.33251
1.72958,0.00000,0.03659,0.33181
1.73058,0.00000,0.03633,0.33110
1.73158,0.00000,0.03606,0.33040
1.73258,0.00000,0.03578,0.32969
1.73358,0.00000,0.03552,0.32900
1.73458,0.00000,0.03524,0.32829
1.73558,0.00000,0.03498,0.32761
1.73658,0.00000,0.03470,0.32693
1.73758,0.00000,0.03444,0.32625
1.73858,0.00000,0.03418,0.32555
1.73958,0.00000,0.03392,0.32485
1.74058,0.00000,0.03365,0.32416
1.74158,0.00000,0.03340,0.32345
1.74258,0.00000,0.03314,0.32276
1.74358,0.00000,0.03288,0.32207
1.74458,0.00000,0.03262,0.32139
1.74558,0.00000,0.03236,0.32070
1.74658,0.00000,0.03211,0.32001
1.74758,0.00000,0.03186,0.31931
1.74858,0.00000,0.03162,0.31862
1.74958,0.00000,0.03137,0.31795
1.75058,0.00000,0.03112,0.31726
1.75158,0.00000,0.03087,0.31658
1.75258,0.00000,0.03062,0.31589
1.75358,0.00000,0.03036,0.31521
1.75458,0.00000,0.03012,0.31452
1.75559,0.00000,0.02987,0.31384
1.75659,0.00000,0.02964,0.31317
1.75759,0.00000,0.02940,0.31248
1.75859,0.00000,0.02917,0.31182
1.75959,0.00000,0.02892,0.31113
1.76059,0.00000,0.02868,0.31045
1.76159,0.00000,0.02845,0.30977
1.76259,0.00000,0.02821,0.30909
1.76359,0.00000,0.02798,0.30840
1.76459,0.00000,0.02775,0.30771
1.76559,0.00000,0.02752,0.30703
1.76659,0.00000,0.02728,0.30636
1.76759,0.00000,0.02706,0.30569
1.76859,0.00000,0.02682,0.30502
1.76959,0.00000,0.02659,0.30433
1.77059,0.00000,0.02637,0.30364
1.77159,0.00000,0.02613,0.30296
1.77259,0.00000,0.02590,0.30229
1.77359,0.00000,0.02568,0.30161
1.77459,0.00000,0.02545,0.30094
1.77559,0.00000,0.02522,0.30025
1.77659,0.00000,0.02499,0.29959
1.77759,0.00000,0.02477,0.29892
1.77859,0.00000,0.02455,0.29824
1.77959,0.00000,0.02434,0.29756
1.78059,0.00000,0.02412,0.29691
1.78159,0.00000,0.02390,0.29623
1.78259,0.00000,0.02368,0.29554
1.78359,0.00000,0.02346,0.29488
1.78459,0.00000,0.02324,0.29420
1.78560,0.00000,0.02303,0.29354
1.78660,0.00000,0.02281,0.29287
1.78760,0.00000,0.02259,0.29220
1.78860,0.00000,0.02238,0.29152
1.78960,0.00000,0.02217,0.29085
1.79060,0.00000,0.02195,0.29019
1.79160,0.00000,0.02175,0.28953
1.79260,0.00000,0.02155,0.28888
1.79360,0.00000,0.02134,0.28822
1.79460,0.00000,0.02113,0.28756
1.79560,0.00000,0.02093,0.28689
1.79660,0.00000,0.02073,0.28623
1.79760,0.00000,0.02053,0.28556
1.79860,0.00000,0.02033,0.28491
1.79960,0.00000,0.02013,0.28426
1.80060,0.00000,0.01992,0.28359
1.80160,0.00000,0.01972,0.28294
1.80260,0.00000,0.01952,0.28227
1.80360,0.00000,0.01931,0.28162
1.80460,0.00000,0.01911,0.28095
1.80560,0.00000,0.01892,0.28029
1.80660,0.00000,0.01871,0.27963
1.80760,0.00000,0.01852,0.27898
1.80860,0.00000,0.01834,0.27832
1.80960,0.00000,0.01815,0.27766
1.81060,0.00000,0.01796,0.27702
1.81160,0.00000,0.01776,0.27636
1.81260,0.00000,0.01758,0.27573
1.81360,0.00000,0.01740,0.27509
1.81460,0.00000,0.01721,0.27444
1.81561,0.00000,0.01703,0.27379
1.81661,0.00000,0.01684,0.27314
1.81761,0.00000,0.01667,0.27250
1.81861,0.00000,0.01649,0.27185
1.81961,0.00000,0.01631,0.27121
1.82061,0.00000,0.01612,0.27057
1.82161,0.00000,0.01594,0.26992
1.82261,0.00000,0.01577,0.26927
1.82361,0.00000,0.01558,0.26862
1.82461,0.00000,0.01541,0.26797
1.82561,0.00000,0.01523,0.26732
1.82661,0.00000,0.01505,0.26669
1.82761,0.00000,0.01487,0.26604
1.82861,0.00000,0.01471,0.26539
1.82961,0.00000,0.01454,0.26476
1.83061,0.00000,0.01438,0.26411
1.83161,0.00000,0.01421,0.26348
1.83261,0.00000,0.01404,0.26284
1.83361,0.00000,0.01388,0.26219
1.83461,0.00000,0.01371,0.26157
1.83561,0.00000,0.01354,0.26094
1.83661,0.00000,0.01338,0.26029
1.83761,0.00000,0.01321,0.25966
1.83861,0.00000,0.01305,0.25903
1.83961,0.00000,0.01288,0.25840
1.84061,0.00000,0.01273,0.25776
1.84161,0.00000,0.01256,0.25714
1.84261,0.00000,0.01240,0.25651
1.84361,0.00000,0.01223,0.25586
1.84461,0.00000,0.01207,0.25523
1.84562,0.00000,0.01192,0.25459
1.84662,0.00000,0.01177,0.25396
1.84762,0.00000,0.01162,0.25333
1.84862,0.00000,0.01146,0.25269
1.84962,0.00000,0.01131,0.25208
1.85062,0.00000,0.01117,0.25146
1.85162,0.00000,0.01102,0.25082
1.85262,0.00000,0.01087,0.25019
1.85362,0.00000,0.01072,0.24956
1.85462,0.00000,0.01058,0.24893
1.85562,0.00000,0.01044,0.24830
1.85662,0.00000,0.01030,0.24766
1.85762,0.00000,0.01016,0.24705
1.85862,0.00000,0.01001,0.24642
1.85962,0.00000,0.00987,0.24580
1.86062,0.00000,0.00973,0.24517
1.86162,0.00000,0.00958,0.24457
1.86262,0.00000,0.00945,0.24396
1.86362,0.00000,0.00931,0.24333
1.86462,0.00000,0.00917,0.24271
1.86562,0.00000,0.00904,0.24208
1.86662,0.00000,0.00891,0.24146
1.86762,0.00000,0.00877,0.24084
1.86862,0.00000,0.00864,0.24023
1.86962,0.00000,0.00852,0.23962
1.87062,0.00000,0.00839,0.23899
1.87162,0.00000,0.00826,0.23838
1.87262,0.00000,0.00813,0.23778
1.87362,0.00000,0.00800,0.23717
1.87462,0.00000,0.00788,0.23656
1.87563,0.00000,0.00776,0.23595
1.87663,0.00000,0.00763,0.23534
1.87763,0.00000,0.00751,0.23473
1.87863,0.00000,0.00739,0.23413
1.87963,0.00000,0.00727,0.23352
1.88063,0.00000,0.00715,0.23293
1.88163,0.00000,0.00703,0.23233
1.88263,0.00000,0.00691,0.23173
1.88363,0.00000,0.00680,0.23112
1.88463,0.00000,0.00668,0.23050
1.88563,0.00000,0.00656,0.22990
1.88663,0.00000,0.00645,0.22931
1.88763,0.00000,0.00634,0.22872
1.88863,0.00000,0.00622,0.22812
1.88963,0.00000,0.00611,0.22752
1.89063,0.00000,0.00600,0.22693
1.89163,0.00000,0.00590,0.22634
1.89263,0.00000,0.00579,0.22574
1.89363,0.00000,0.00568,0.22515
1.89463,0.00000,0.00558,0.22455
1.89563,0.00000,0.00548,0.22398
1.89663,0.00000,0.00537,0.22338
1.89763,0.00000,0.00526,0.22279
1.89863,0.00000,0.00516,0.22220
1.89963,0.00000,0.00505,0.22162
1.90063,0.00000,0.00495,0.22103
1.90163,0.00000,0.00485,0.22044
1.90263,0.00000,0.00474,0.21985
1.90363,0.00000,0.00465,0.21926
1.90463,0.00000,0.00455,0.21868
1.90564,0.00000,0.00446,0.21811
1.90664,0.00000,0.00436,0.21752
1.90764,0.00000,0.00427,0.21693
1.90864,0.00000,0.00418,0.21634
1.90964,0.00000,0.00410,0.21575
1.91064,0.00000,0.00401,0.21517
1.91164,0.00000,0.00392,0.21461
1.91264,0.00000,0.00383,0.21402
1.91364,0.00000,0.00374,0.21344
1.91464,0.00000,0.00365,0.21285
1.91564,0.00000,0.00357,0.21227
1.91664,0.00000,0.00348,0.21170
1.91764,0.00000,0.00340,0.21113
1.91864,0.00000,0.00331,0.21055
1.91964,0.00000,0.00322,0.20998
1.92064,0.00000,0.00315,0.20940
1.92164,0.00000,0.00307,0.20883
1.92264,0.00000,0.00299,0.20825
1.92364,0.00000,0.00291,0.20767
1.92464,0.00000,0.00283,0.20710
1.92564,0.00000,0.00276,0.20652
1.92664,0.00000,0.00268,0.20596
1.92764,0.00000,0.00261,0.20538
1.92864,0.00000,0.00254,0.20482
1.92964,0.00000,0.00247,0.20423
1.93064,0.00000,0.00241,0.20366
1.93164,0.00000,0.00234,0.20309
1.93264,0.00000,0.00227,0.20253
1.93364,0.00000,0.00220,0.20197
1.93464,0.00000,0.00214,0.20139
1.93565,0.00000,0.00208,0.20082
1.93665,0.00000,0.00202,0.20025
1.93765,0.00000,0.00195,0.19969
1.93865,0.00000,0.00189,0.19913
1.93965,0.00000,0.00182,0.19857
1.94065,0.00000,0.00177,0.19802
1.94165,0.00000,0.00171,0.19747
1.94265,0.00000,0.00165,0.19692
1.94365,0.00000,0.00159,0.19637
1.94465,0.00000,0.00154,0.19580
1.94565,0.00000,0.00149,0.19525
1.94665,0.00000,0.00143,0.19470
1.94765,0.00000,0.00137,0.19415
1.94865,0.00000,0.00132,0.19360
1.94965,0.00000,0.00127,0.19306
1.95065,0.00000,0.00122,0.19253
1.95165,0.00000,0.00117,0.19199
1.95265,0.00000,0.00113,0.19143
1.95365,0.00000,0.00107,0.19087
1.95465,0.00000,0.00103,0.19032
1.95565,0.00000,0.00098,0.18978
1.95665,0.00000,0.00094,0.18924
1.95765,0.00000,0.00089,0.18870
1.95865,0.00000,0.00085,0.18817
1.95965,0.00000,0.00081,0.18764
1.96065,0.00000,0.00077,0.18710
1.96165,0.00000,0.00073,0.18657
1.96265,0.00000,0.00069,0.18604
1.96365,0.00000,0.00066,0.18550
1.96465,0.00000,0.00062,0.18498
1.96566,0.00000,0.00058,0.18444
1.96666,0.00000,0.00055,0.18391
1.96766,0.00000,0.00052,0.18337
1.96866,0.00000,0.00049,0.18284
1.96966,0.00000,0.00046,0.18231
1.97066,0.00000,0.00043,0.18178
1.97166,0.00000,0.00040,0.18125
1.97266,0.00000,0.00037,0.18073
1.97366,0.00000,0.00034,0.18021
1.97466,0.00000,0.00032,0.17969
1.97566,0.00000,0.00029,0.17917
1.97666,0.00000,0.00026,0.17863
1.97766,0.00000,0.00024,0.17811
1.97866,0.00000,0.00022,0.17759
1.97966,0.00000,0.00020,0.17708
1.98066,0.00000,0.00018,0.17656
1.98166,0.00000,0.00016,0.17604
1.98266,0.00000,0.00014,0.17551
1.98366,0.00000,0.00013,0.17499
1.98466,0.00000,0.00011,0.17449
1.98566,0.00000,0.00010,0.17397
1.98666,0.00000,0.00008,0.17345
1.98766,0.00000,0.00007,0.17295
1.98866,0.00000,0.00006,0.17245
1.98966,0.00000,0.00005,0.17193
1.99066,0.00000,0.00004,0.17142
1.99166,0.00000,0.00003,0.17090
1.99266,0.00000,0.00003,0.17040
1.99366,0.00000,0.00002,0.16988
1.99466,0.00000,0.00001,0.16938
1.99567,0.00000,0.00001,0.16889
1.99667,0.00000,0.00001,0.16840
1.99767,0.00000,0.00000,0.16790
1.99867,0.00000,0.00000,0.16740
1.99967,0.00000,0.00000,0.16689
2.00067,0.00000,0.00000,0.16639
2.00167,0.00000,0.00000,0.16588
2.00267,0.00000,0.00000,0.16538
2.00367,0.00000,0.00000,0.16488
2.00467,0.00000,0.00000,0.16439
2.00567,0.00000,0.00000,0.16390
2.00667,0.00000,0.00000,0.16340
2.00767,0.00000,0.00000,0.16291
2.00867,0.00000,0.00000,0.16243
2.00967,0.00000,0.00000,0.16193
2.01067,0.00000,0.00000,0.16143
2.01167,0.00000,0.00000,0.16095
2.01267,0.00000,0.00000,0.16047
2.01367,0.00000,0.00000,0.15999
2.01467,0.00000,0.00000,0.15951
2.01567,0.00000,0.00000,0.15903
2.01667,0.00000,0.00000,0.15854
2.01767,0.00000,0.00000,0.15806
2.01867,0.00000,0.00000,0.15756
2.01967,0.00000,0.00000,0.15708
2.02067,0.00000,0.00000,0.15661
2.02167,0.00000,0.00000,0.15613
2.02267,0.00000,0.00000,0.15564
2.02367,0.00000,0.00000,0.15517
2.02467,0.00000,0.00000,0.15468
2.02568,0.00000,0.00000,0.15420
2.02668,0.00000,0.00000,0.15373
2.02768,0.00000,0.00000,0.15325
2.02868,0.00000,0.00000,0.15276
2.02968,0.00000,0.00000,0.15231
2.03068,0.00000,0.00000,0.15183
2.03168,0.00000,0.00000,0.15137
2.03268,0.00000,0.00000,0.15090
2.03368,0.00000,0.00000,0.15043
2.03468,0.00000,0.00000,0.14998
2.03568,0.00000,0.00000,0.14952
2.03668,0.00000,0.00000,0.14906
2.03768,0.00000,0.00000,0.14859
2.03868,0.00000,0.00000,0.14811
2.03968,0.00000,0.00000,0.14764
2.04068,0.00000,0.00000,0.14719
2.04168,0.00000,0.00000,0.14673
2.04268,0.00000,0.00000,0.14627
2.04368,0.00000,0.00000,0.14582
2.04468,0.00000,0.00000,0.14536
2.04568,0.00000,0.00000,0.14491
2.04668,0.00000,0.00000,0.14446
2.04768,0.00000,0.00000,0.14401
2.04868,0.00000,0.00000,0.14357
2.04968,0.00000,0.00000,0.14312
2.05068,0.00000,0.00000,0.14268
2.05168,0.00000,0.00000,0.14224
2.05268,0.00000,0.00000,0.14179
2.05368,0.00000,0.00000,0.14133
2.05468,0.00000,0.00000,0.14088
2.05569,0.00000,0.00000,0.14044
2.05669,0.00000,0.00000,0.13999
2.05769,0.00000,0.00000,0.13954
2.05869,0.00000,0.00000,0.13909
2.05969,0.00000,0.00000,0.13865
2.06069,0.00000,0.00000,0.13821
2.06169,0.00000,0.00000,0.13777
2.06269,0.00000,0.00000,0.13733
2.06369,0.00000,0.00000,0.13689
2.06469,0.00000,0.00000,0.13645
2.06569,0.00000,0.00000,0.13602
2.06669,0.00000,0.00000,0.13560
2.06769,0.00000,0.00000,0.13517
2.06869,0.00000,0.00000,0.13473
2.06969,0.00000,0.00000,0.13429
2.07069,0.00000,0.00000,0.13385
2.07169,0.00000,0.00000,0.13342
2.07269,0.00000,0.00000,0.13299
2.07369,0.00000,0.00000,0.13255
2.07469,0.00000,0.00000,0.13213
2.07569,0.00000,0.00000,0.13170
2.07669,0.00000,0.00000,0.13127
2.07769,0.00000,0.00000,0.13085
2.07869,0.00000,0.00000,0.13043
2.07969,0.00000,0.00000,0.13001
2.08069,0.00000,0.00000,0.12959
